Var1,powerall_1,powerall_2,powerall_3,powerall_4,powerall_5,powerall_6,powerall_7,powerall_8,powerall_9,powerall_10,powerall_11,powerall_12,powerall_13,powerall_14,powerall_15,powerall_16,powerall_17,powerall_18,powerall_19,powerall_20,powerall_21,powerall_22,powerall_23,powerall_24,powerall_25,powerall_26,powerall_27,powerall_28,powerall_29,powerall_30,powerall_31,powerall_32,powerall_33,powerall_34,powerall_35,powerall_36,powerall_37,powerall_38,powerall_39,powerall_40,powerall_41,powerall_42,powerall_43,powerall_44,powerall_45,powerall_46,powerall_47,powerall_48,powerall_49,powerall_50,powerall_51,powerall_52,powerall_53,powerall_54,powerall_55,powerall_56,powerall_57,powerall_58,powerall_59,powerall_60,powerall_61,powerall_62,powerall_63,powerall_64,powerall_65,powerall_66,powerall_67,powerall_68,powerall_69,powerall_70,powerall_71,powerall_72,powerall_73,powerall_74,powerall_75,powerall_76,powerall_77,powerall_78,powerall_79,powerall_80,powerall_81,powerall_82,powerall_83,powerall_84,powerall_85,powerall_86,powerall_87,powerall_88,powerall_89,powerall_90,powerall_91,powerall_92,powerall_93,powerall_94,powerall_95,powerall_96,powerall_97,powerall_98,powerall_99,powerall_100,powerall_101
64000,7.39795980408305,18.5148004286272,28.9824030808933,39.2661928503934,49.131012000366,58.9082009674667,67.6089171904314,76.0235811237056,84.9264972786998,93.0288940069657,100.923485053295,108.378553592051,114.475557428845,120.029765663595,127.21824253906,133.002274855854,137.464557245932,142.859072915002,147.241463030345,151.502113566388,155.420151080393,159.280107316965,163.397204642428,166.474813385286,169.608631202576,170.490302369401,171.201666817618,177.22435466887,176.143667843996,178.191969215588,181.711549432565,182.057793123695,184.788952764495,185.851537821696,186.323850892409,188.967262514139,187.22730582419,188.234227109307,188.121446881942,189.590359374862,187.387121135743,185.355165399275,186.749509543825,188.390663051309,188.515083765858,187.36569048027,190.058214186233,186.486492227717,185.829447793689,184.621845234332,186.493657721438,185.517057337107,184.86871094208,183.610131152437,182.520603214802,183.506207749347,181.935844915315,181.072378613285,180.232942229825,174.998175340869,181.279811877744,176.516557788172,176.58264000952,176.2906949249,170.646682157622,169.717858589648,173.217231955575,173.65671518729,170.881662334239,170.049104324403,170.374302953978,168.371126199718,167.702628140446,166.113798463429,164.950323980583,160.127958949938,162.464206726535,161.693013671248,160.273669295801,160.127500169853,158.831991510352,161.134127223287,157.602680500006,156.282464757638,156.071798858274,153.90399906444,152.972262190921,152.310810371941,150.490597726926,153.01132001935,151.637879595992,148.384725005471,152.27931555874,146.841891461971,146.936464149301,145.007960336038,144.143277946813,139.892558752355,143.196109525795,142.087164432371,140.241637030628
65000,7.27875194142774,18.3955925659719,28.863195218238,39.1469849877381,49.0118041377107,58.7889931048114,67.4897093277761,75.9043732610503,84.8072894160445,92.9096861443104,100.804277190639,108.259345729396,114.35634956619,119.91055780094,127.099034676404,132.883066993199,137.345349383277,142.739865052347,147.12225516769,151.382905703732,155.300943217737,159.16089945431,163.277996779773,166.355605522631,169.489423339921,170.371094506745,171.082458954962,177.105146806215,176.024459981341,178.072761352932,181.59234156991,181.938585261039,184.669744901839,185.732329959041,186.204643029753,188.848054651484,187.108097961535,188.115019246652,188.002239019287,189.471151512206,187.267913273087,185.235957536619,186.63030168117,188.271455188653,188.395875903203,187.246482617615,189.939006323578,186.367284365062,185.710239931034,184.502637371676,186.374449858783,185.397849474451,184.749503079424,183.490923289782,182.401395352147,183.386999886691,181.81663705266,180.95317075063,180.113734367169,174.878967478214,181.160604015088,176.397349925517,176.463432146865,176.171487062245,170.527474294967,169.598650726993,173.09802409292,173.537507324635,170.762454471584,169.929896461747,170.255095091323,168.251918337063,167.583420277791,165.994590600774,164.831116117928,160.008751087283,162.34499886388,161.573805808592,160.154461433146,160.008292307198,158.712783647697,161.014919360631,157.48347263735,156.163256894983,155.952590995619,153.784791201785,152.853054328266,152.191602509286,150.371389864271,152.892112156695,151.518671733337,148.265517142816,152.160107696084,146.722683599316,146.817256286646,144.888752473383,144.024070084157,139.7733508897,143.076901663139,141.967956569716,140.122429167973
66000,7.34168519620713,18.4585258207513,28.9261284730174,39.2099182425174,49.0747373924901,58.8519263595907,67.5526425825555,75.9673065158297,84.8702226708239,92.9726193990898,100.867210445419,108.322278984175,114.419282820969,119.973491055719,127.161967931184,132.946000247978,137.408282638057,142.802798307126,147.185188422469,151.445838958512,155.363876472517,159.223832709089,163.340930034553,166.41853877741,169.5523565947,170.434027761525,171.145392209742,177.168080060994,176.08739323612,178.135694607712,181.655274824689,182.001518515819,184.732678156619,185.795263213821,186.267576284533,188.910987906263,187.171031216314,188.177952501431,188.065172274066,189.534084766986,187.330846527867,185.298890791399,186.693234935949,188.334388443433,188.458809157982,187.309415872394,190.001939578357,186.430217619841,185.773173185814,184.565570626456,186.437383113562,185.460782729231,184.812436334204,183.553856544561,182.464328606926,183.449933141471,181.879570307439,181.016104005409,180.176667621949,174.941900732993,181.223537269868,176.460283180296,176.526365401644,176.234420317024,170.590407549746,169.661583981772,173.160957347699,173.600440579414,170.825387726363,169.992829716527,170.318028346102,168.314851591842,167.64635353257,166.057523855554,164.894049372707,160.071684342062,162.407932118659,161.636739063372,160.217394687925,160.071225561977,158.775716902476,161.077852615411,157.54640589213,156.226190149762,156.015524250398,153.847724456564,152.915987583045,152.254535764065,150.43432311905,152.955045411474,151.581604988116,148.328450397595,152.223040950864,146.785616854095,146.880189541425,144.951685728163,144.087003338937,139.836284144479,143.139834917919,142.030889824495,140.185362422752
67000,7.47801337660768,18.5948540011518,29.062456653418,39.346246422918,49.2110655728906,58.9882545399913,67.6889707629561,76.1036346962303,85.0065508512244,93.1089475794903,101.003538625819,108.458607164576,114.55561100137,120.10981923612,127.298296111584,133.082328428379,137.544610818457,142.939126487527,147.32151660287,151.582167138912,155.500204652917,159.36016088949,163.477258214953,166.554866957811,169.688684775101,170.570355941925,171.281720390142,177.304408241395,176.223721416521,178.272022788112,181.79160300509,182.137846696219,184.869006337019,185.931591394221,186.403904464933,189.047316086664,187.307359396715,188.314280681832,188.201500454467,189.670412947386,187.467174708267,185.435218971799,186.82956311635,188.470716623833,188.595137338383,187.445744052795,190.138267758758,186.566545800242,185.909501366214,184.701898806856,186.573711293963,185.597110909631,184.948764514604,183.690184724962,182.600656787327,183.586261321871,182.01589848784,181.152432185809,180.312995802349,175.078228913394,181.359865450268,176.596611360697,176.662693582045,176.370748497425,170.726735730147,169.797912162173,173.2972855281,173.736768759815,170.961715906764,170.129157896927,170.454356526503,168.451179772242,167.782681712971,166.193852035954,165.030377553108,160.208012522463,162.54426029906,161.773067243772,160.353722868325,160.207553742378,158.912045082877,161.214180795811,157.68273407253,156.362518330163,156.151852430799,153.984052636965,153.052315763446,152.390863944465,150.570651299451,153.091373591875,151.717933168517,148.464778577996,152.359369131264,146.921945034496,147.016517721826,145.088013908563,144.223331519337,139.97261232488,143.276163098319,142.167218004895,140.321690603153
68000,7.52955498158729,18.6463956061315,29.1139982583976,39.3977880278976,49.2626071778702,59.0397961449709,67.7405123679357,76.1551763012099,85.058092456204,93.1604891844699,101.055080230799,108.510148769555,114.607152606349,120.161360841099,127.349837716564,133.133870033358,137.596152423437,142.990668092506,147.373058207849,151.633708743892,155.551746257897,159.411702494469,163.528799819933,166.606408562791,169.740226380081,170.621897546905,171.333261995122,177.355949846374,176.2752630215,178.323564393092,181.84314461007,182.189388301199,184.920547941999,185.983132999201,186.455446069913,189.098857691643,187.358901001695,188.365822286811,188.253042059446,189.721954552366,187.518716313247,185.486760576779,186.881104721329,188.522258228813,188.646678943362,187.497285657774,190.189809363738,186.618087405221,185.961042971194,184.753440411836,186.625252898942,185.648652514611,185.000306119584,183.741726329942,182.652198392306,183.637802926851,182.067440092819,181.203973790789,180.364537407329,175.129770518373,181.411407055248,176.648152965676,176.714235187024,176.422290102404,170.778277335127,169.849453767152,173.348827133079,173.788310364794,171.013257511743,170.180699501907,170.505898131482,168.502721377222,167.83422331795,166.245393640934,165.081919158088,160.259554127442,162.595801904039,161.824608848752,160.405264473305,160.259095347357,158.963586687857,161.265722400791,157.73427567751,156.414059935142,156.203394035778,154.035594241945,153.103857368425,152.442405549445,150.622192904431,153.142915196855,151.769474773497,148.516320182975,152.410910736244,146.973486639475,147.068059326806,145.139555513543,144.274873124317,140.024153929859,143.327704703299,142.218759609875,140.373232208132
69000,7.67231034047006,18.7891509650142,29.2567536172803,39.5405433867804,49.405362536753,59.1825515038537,67.8832677268184,76.2979316600926,85.2008478150868,93.3032445433527,101.197835589682,108.652904128438,114.749907965232,120.304116199982,127.492593075447,133.276625392241,137.738907782319,143.133423451389,147.515813566732,151.776464102775,155.69450161678,159.554457853352,163.671555178815,166.749163921673,169.882981738963,170.764652905788,171.476017354005,177.498705205257,176.418018380383,178.466319751975,181.985899968952,182.332143660082,185.063303300882,186.125888358083,186.598201428796,189.241613050526,187.501656360577,188.508577645694,188.395797418329,189.864709911249,187.66147167213,185.629515935662,187.023860080212,188.665013587696,188.789434302245,187.640041016657,190.33256472262,186.760842764104,186.103798330076,184.896195770719,186.768008257825,185.791407873494,185.143061478467,183.884481688824,182.794953751189,183.780558285734,182.210195451702,181.346729149672,180.507292766212,175.272525877256,181.554162414131,176.790908324559,176.856990545907,176.565045461287,170.921032694009,169.992209126035,173.491582491962,173.931065723677,171.156012870626,170.32345486079,170.648653490365,168.645476736105,167.976978676833,166.388148999816,165.22467451697,160.402309486325,162.738557262922,161.967364207635,160.548019832188,160.40185070624,159.106342046739,161.408477759674,157.877031036393,156.556815294025,156.346149394661,154.178349600827,153.246612727308,152.585160908328,150.764948263313,153.285670555737,151.912230132379,148.659075541858,152.553666095127,147.116241998358,147.210814685688,145.282310872426,144.4176284832,140.166909288742,143.470460062182,142.361514968758,140.515987567015
70000,7.54562981274744,18.6624704372916,29.1300730895577,39.4138628590578,49.2786820090304,59.0558709761311,67.7565871990958,76.17125113237,85.0741672873642,93.1765640156301,101.071155061959,108.526223600715,114.623227437509,120.177435672259,127.365912547724,133.149944864518,137.612227254597,143.006742923666,147.389133039009,151.649783575052,155.567821089057,159.427777325629,163.544874651093,166.622483393951,169.756301211241,170.637972378065,171.349336826282,177.372024677535,176.29133785266,178.339639224252,181.85921944123,182.205463132359,184.936622773159,185.999207830361,186.471520901073,189.114932522804,187.374975832855,188.381897117971,188.269116890607,189.738029383526,187.534791144407,185.502835407939,186.89717955249,188.538333059973,188.662753774522,187.513360488934,190.205884194898,186.634162236381,185.977117802354,184.769515242996,186.641327730102,185.664727345771,185.016380950744,183.757801161102,182.668273223467,183.653877758011,182.083514923979,181.220048621949,180.380612238489,175.145845349534,181.427481886408,176.664227796836,176.730310018185,176.438364933564,170.794352166287,169.865528598312,173.36490196424,173.804385195954,171.029332342903,170.196774333067,170.521972962642,168.518796208382,167.850298149111,166.261468472094,165.097993989248,160.275628958603,162.611876735199,161.840683679912,160.421339304465,160.275170178518,158.979661519017,161.281797231951,157.75035050867,156.430134766303,156.219468866938,154.051669073105,153.119932199586,152.458480380605,150.638267735591,153.158990028015,151.785549604657,148.532395014136,152.426985567404,146.989561470635,147.084134157966,145.155630344703,144.290947955477,140.040228761019,143.343779534459,142.234834441035,140.389307039293
71000,7.61975917525156,18.7365997997957,29.2042024520618,39.4879922215619,49.3528113715345,59.1300003386352,67.8307165616,76.2453804948741,85.1482966498683,93.2506933781342,101.145284424463,108.60035296322,114.697356800013,120.251565034764,127.440041910228,133.224074227023,137.686356617101,143.08087228617,147.463262401514,151.723912937556,155.641950451561,159.501906688133,163.619004013597,166.696612756455,169.830430573745,170.712101740569,171.423466188786,177.446154040039,176.365467215165,178.413768586756,181.933348803734,182.279592494863,185.010752135663,186.073337192865,186.545650263577,189.189061885308,187.449105195359,188.456026480475,188.343246253111,189.81215874603,187.608920506911,185.576964770443,186.971308914994,188.612462422477,188.736883137027,187.587489851439,190.280013557402,186.708291598885,186.051247164858,184.8436446055,186.715457092606,185.738856708275,185.090510313248,183.831930523606,182.742402585971,183.728007120515,182.157644286484,181.294177984453,180.454741600993,175.219974712038,181.501611248912,176.738357159341,176.804439380689,176.512494296068,170.868481528791,169.939657960817,173.439031326744,173.878514558458,171.103461705408,170.270903695571,170.596102325146,168.592925570886,167.924427511615,166.335597834598,165.172123351752,160.349758321107,162.686006097704,161.914813042416,160.495468666969,160.349299541022,159.053790881521,161.355926594455,157.824479871174,156.504264128807,156.293598229443,154.125798435609,153.19406156209,152.532609743109,150.712397098095,153.233119390519,151.859678967161,148.60652437664,152.501114929908,147.06369083314,147.15826352047,145.229759707207,144.365077317981,140.114358123523,143.417908896963,142.308963803539,140.463436401797
72000,7.66242136262214,18.7792619871663,29.2468646394324,39.5306544089325,49.3954735589051,59.1726625260058,67.8733787489705,76.2880426822447,85.1909588372389,93.2933555655048,101.187946611834,108.64301515059,114.740018987384,120.294227222134,127.482704097599,133.266736414393,137.729018804472,143.123534473541,147.505924588884,151.766575124927,155.684612638932,159.544568875504,163.661666200968,166.739274943825,169.873092761115,170.75476392794,171.466128376157,177.488816227409,176.408129402535,178.456430774127,181.976010991104,182.322254682234,185.053414323034,186.115999380236,186.588312450948,189.231724072678,187.491767382729,188.498688667846,188.385908440481,189.854820933401,187.651582694282,185.619626957814,187.013971102364,188.655124609848,188.779545324397,187.630152038809,190.322675744772,186.750953786256,186.093909352229,184.886306792871,186.758119279977,185.781518895646,185.133172500619,183.874592710976,182.785064773341,183.770669307886,182.200306473854,181.336840171824,180.497403788364,175.262636899408,181.544273436283,176.781019346711,176.847101568059,176.555156483439,170.911143716161,169.982320148187,173.481693514114,173.921176745829,171.146123892778,170.313565882942,170.638764512517,168.635587758257,167.967089698985,166.378260021969,165.214785539122,160.392420508477,162.728668285074,161.957475229787,160.53813085434,160.391961728392,159.096453068891,161.398588781826,157.867142058545,156.546926316177,156.336260416813,154.168460622979,153.23672374946,152.57527193048,150.755059285466,153.275781577889,151.902341154531,148.64918656401,152.543777117279,147.10635302051,147.20092570784,145.272421894578,144.407739505352,140.157020310894,143.460571084334,142.35162599091,140.506098589167
73000,7.79863894687299,18.9154795714172,29.3830822236833,39.6668719931833,49.531691143156,59.3088801102566,68.0095963332214,76.4242602664956,85.3271764214897,93.4295731497556,101.324164196084,108.779232734841,114.876236571635,120.430444806385,127.61892168185,133.402953998644,137.865236388722,143.259752057792,147.642142173135,151.902792709178,155.820830223183,159.680786459755,163.797883785218,166.875492528076,170.009310345366,170.89098151219,171.602345960408,177.62503381166,176.544346986786,178.592648358378,182.112228575355,182.458472266485,185.189631907285,186.252216964486,186.724530035199,189.367941656929,187.62798496698,188.634906252097,188.522126024732,189.991038517651,187.787800278533,185.755844542065,187.150188686615,188.791342194099,188.915762908648,187.76636962306,190.458893329023,186.887171370507,186.230126936479,185.022524377121,186.894336864228,185.917736479897,185.26939008487,184.010810295227,182.921282357592,183.906886892137,182.336524058105,181.473057756075,180.633621372615,175.398854483659,181.680491020534,176.917236930962,176.98331915231,176.69137406769,171.047361300412,170.118537732438,173.617911098365,174.05739433008,171.282341477029,170.449783467193,170.774982096768,168.771805342508,168.103307283236,166.514477606219,165.351003123373,160.528638092728,162.864885869325,162.093692814038,160.674348438591,160.528179312643,159.232670653142,161.534806366077,158.003359642795,156.683143900428,156.472478001064,154.30467820723,153.372941333711,152.711489514731,150.891276869716,153.41199916214,152.038558738782,148.785404148261,152.67999470153,147.242570604761,147.337143292091,145.408639478828,144.543957089603,140.293237895145,143.596788668584,142.487843575161,140.642316173418
74000,7.65352520329843,18.7703658278426,29.2379684801087,39.5217582496088,49.3865773995814,59.163766366682,67.8644825896468,76.279146522921,85.1820626779152,93.2844594061811,101.17905045251,108.634118991266,114.73112282806,120.28533106281,127.473807938275,133.257840255069,137.720122645148,143.114638314217,147.49702842956,151.757678965603,155.675716479608,159.53567271618,163.652770041644,166.730378784502,169.864196601792,170.745867768616,171.457232216833,177.479920068086,176.399233243211,178.447534614803,181.967114831781,182.31335852291,185.04451816371,186.107103220912,186.579416291624,189.222827913355,187.482871223406,188.489792508522,188.377012281158,189.845924774077,187.642686534958,185.61073079849,187.005074943041,188.646228450524,188.770649165073,187.621255879485,190.313779585449,186.742057626932,186.085013192905,184.877410633547,186.749223120653,185.772622736322,185.124276341295,183.865696551653,182.776168614018,183.761773148562,182.19141031453,181.3279440125,180.48850762904,175.253740740085,181.535377276959,176.772123187387,176.838205408736,176.546260324115,170.902247556838,169.973423988863,173.472797354791,173.912280586505,171.137227733454,170.304669723618,170.629868353193,168.626691598933,167.958193539662,166.369363862645,165.205889379799,160.383524349154,162.71977212575,161.948579070463,160.529234695016,160.383065569069,159.087556909568,161.389692622502,157.858245899221,156.538030156854,156.327364257489,154.159564463656,153.227827590137,152.566375771156,150.746163126142,153.266885418566,151.893444995208,148.640290404687,152.534880957955,147.097456861186,147.192029548517,145.263525735254,144.398843346028,140.14812415157,143.45167492501,142.342729831586,140.497202429844
75000,7.68597161568539,18.8028122402296,29.2704148924957,39.5542046619957,49.4190238119683,59.196212779069,67.8969290020338,76.311592935308,85.2145090903021,93.316905818568,101.211496864897,108.666565403653,114.763569240447,120.317777475197,127.506254350662,133.290286667456,137.752569057535,143.147084726604,147.529474841947,151.79012537799,155.708162891995,159.568119128567,163.685216454031,166.762825196889,169.896643014179,170.778314181003,171.48967862922,177.512366480473,176.431679655598,178.47998102719,181.999561244168,182.345804935297,185.076964576097,186.139549633299,186.611862704011,189.255274325742,187.515317635793,188.522238920909,188.409458693545,189.878371186464,187.675132947345,185.643177210877,187.037521355428,188.678674862911,188.80309557746,187.653702291872,190.346225997836,186.774504039319,186.117459605292,184.909857045934,186.78166953304,185.805069148709,185.156722753682,183.89814296404,182.808615026405,183.794219560949,182.223856726917,181.360390424887,180.520954041427,175.286187152471,181.567823689346,176.804569599774,176.870651821122,176.578706736502,170.934693969225,170.00587040125,173.505243767178,173.944726998892,171.169674145841,170.337116136005,170.66231476558,168.65913801132,167.990639952049,166.401810275032,165.238335792186,160.415970761541,162.752218538137,161.98102548285,160.561681107403,160.415511981455,159.120003321955,161.422139034889,157.890692311608,156.57047656924,156.359810669876,154.192010876043,153.260274002524,152.598822183543,150.778609538529,153.299331830953,151.925891407595,148.672736817073,152.567327370342,147.129903273573,147.224475960904,145.295972147641,144.431289758415,140.180570563957,143.484121337397,142.375176243973,140.529648842231
76000,7.72783314625238,18.8446737707965,29.3122764230626,39.5960661925627,49.4608853425353,59.238074309636,67.9387905326008,76.353454465875,85.2563706208691,93.358767349135,101.253358395464,108.70842693422,114.805430771014,120.359639005764,127.548115881229,133.332148198023,137.794430588102,143.188946257171,147.571336372514,151.831986908557,155.750024422562,159.609980659134,163.727077984598,166.804686727456,169.938504544746,170.82017571157,171.531540159787,177.55422801104,176.473541186165,178.521842557757,182.041422774735,182.387666465864,185.118826106664,186.181411163866,186.653724234578,189.297135856309,187.55717916636,188.564100451476,188.451320224112,189.920232717031,187.716994477912,185.685038741444,187.079382885995,188.720536393478,188.844957108027,187.695563822439,190.388087528403,186.816365569886,186.159321135859,184.951718576501,186.823531063607,185.846930679276,185.198584284249,183.940004494607,182.850476556972,183.836081091516,182.265718257484,181.402251955454,180.562815571994,175.328048683038,181.609685219913,176.846431130341,176.912513351689,176.620568267069,170.976555499792,170.047731931817,173.547105297745,173.986588529459,171.211535676408,170.378977666572,170.704176296147,168.700999541887,168.032501482616,166.443671805599,165.280197322753,160.457832292108,162.794080068704,162.022887013417,160.60354263797,160.457373512022,159.161864852522,161.464000565456,157.932553842175,156.612338099807,156.401672200443,154.23387240661,153.302135533091,152.64068371411,150.820471069096,153.34119336152,151.967752938162,148.71459834764,152.609188900909,147.17176480414,147.266337491471,145.337833678208,144.473151288982,140.222432094524,143.525982867964,142.41703777454,140.571510372798
77000,7.98062149320539,19.0974621177496,29.5650647700157,39.8488545395157,49.7136736894883,59.490862656589,68.1915788795538,76.606242812828,85.5091589678221,93.611555696088,101.506146742417,108.961215281173,115.058219117967,120.612427352717,127.800904228182,133.584936544976,138.047218935055,143.441734604124,147.824124719467,152.08477525551,156.002812769515,159.862769006087,163.979866331551,167.057475074409,170.191292891699,171.072964058523,171.78432850674,177.807016357993,176.726329533118,178.77463090471,182.294211121688,182.640454812817,185.371614453617,186.434199510819,186.906512581531,189.549924203262,187.809967513313,188.816888798429,188.704108571065,190.173021063984,187.969782824865,185.937827088397,187.332171232948,188.973324740431,189.09774545498,187.948352169392,190.640875875356,187.069153916839,186.412109482812,185.204506923454,187.07631941056,186.099719026229,185.451372631202,184.19279284156,183.103264903925,184.088869438469,182.518506604437,181.655040302407,180.815603918947,175.580837029991,181.862473566866,177.099219477294,177.165301698643,176.873356614022,171.229343846745,170.30052027877,173.799893644698,174.239376876412,171.464324023361,170.631766013525,170.9569646431,168.95378788884,168.285289829569,166.696460152552,165.532985669706,160.710620639061,163.046868415657,162.27567536037,160.856330984923,160.710161858976,159.414653199475,161.716788912409,158.185342189128,156.865126446761,156.654460547396,154.486660753563,153.554923880044,152.893472061063,151.073259416049,153.593981708473,152.220541285115,148.967386694593,152.861977247862,147.424553151093,147.519125838424,145.590622025161,144.725939635935,140.475220441477,143.778771214917,142.669826121493,140.824298719751
78000,8.05362712637242,19.1704677509166,29.6380704031827,39.9218601726827,49.7866793226554,59.563868289756,68.2645845127208,76.679248445995,85.5821646009892,93.684561329255,101.579152375584,109.03422091434,115.131224751134,120.685432985884,127.873909861349,133.657942178143,138.120224568222,143.514740237291,147.897130352634,152.157780888677,156.075818402682,159.935774639254,164.052871964718,167.130480707576,170.264298524866,171.14596969169,171.857334139907,177.88002199116,176.799335166285,178.847636537877,182.367216754855,182.713460445984,185.444620086784,186.507205143986,186.979518214698,189.622929836429,187.88297314648,188.889894431596,188.777114204232,190.246026697151,188.042788458032,186.010832721564,187.405176866115,189.046330373598,189.170751088147,188.021357802559,190.713881508523,187.142159550006,186.485115115979,185.277512556621,187.149325043727,186.172724659396,185.524378264369,184.265798474727,183.176270537092,184.161875071636,182.591512237604,181.728045935574,180.888609552114,175.653842663158,181.935479200033,177.172225110461,177.238307331809,176.946362247189,171.302349479912,170.373525911937,173.872899277865,174.312382509579,171.537329656528,170.704771646692,171.029970276267,169.026793522007,168.358295462736,166.769465785719,165.605991302873,160.783626272228,163.119874048824,162.348680993537,160.92933661809,160.783167492143,159.487658832642,161.789794545576,158.258347822295,156.938132079928,156.727466180563,154.55966638673,153.627929513211,152.96647769423,151.146265049216,153.66698734164,152.293546918282,149.04039232776,152.934982881029,147.49755878426,147.592131471591,145.663627658328,144.798945269102,140.548226074644,143.851776848084,142.74283175466,140.897304352918
79000,7.90148033514568,19.0183209596898,29.485923611956,39.769713381456,49.6345325314286,59.4117214985293,68.1124377214941,76.5271016547683,85.4300178097624,93.5324145380283,101.427005584357,108.882074123114,114.979077959908,120.533286194658,127.721763070122,133.505795386917,137.968077776995,143.362593446065,147.744983561408,152.00563409745,155.923671611455,159.783627848028,163.900725173491,166.978333916349,170.112151733639,170.993822900463,171.70518734868,177.727875199933,176.647188375059,178.69548974665,182.215069963628,182.561313654757,185.292473295557,186.355058352759,186.827371423471,189.470783045202,187.730826355253,188.73774764037,188.624967413005,190.093879905924,187.890641666805,185.858685930337,187.253030074888,188.894183582371,189.018604296921,187.869211011333,190.561734717296,186.99001275878,186.332968324752,185.125365765394,186.997178252501,186.020577868169,185.372231473142,184.1136516835,183.024123745865,184.009728280409,182.439365446378,181.575899144347,180.736462760887,175.501695871932,181.783332408806,177.020078319235,177.086160540583,176.794215455963,171.150202688685,170.221379120711,173.720752486638,174.160235718353,171.385182865302,170.552624855465,170.877823485041,168.87464673078,168.206148671509,166.617318994492,165.453844511646,160.631479481001,162.967727257598,162.19653420231,160.777189826863,160.631020700916,159.335512041415,161.637647754349,158.106201031068,156.785985288701,156.575319389337,154.407519595503,153.475782721984,152.814330903003,150.994118257989,153.514840550413,152.141400127055,148.888245536534,152.782836089802,147.345411993034,147.439984680364,145.511480867101,144.646798477875,140.396079283418,143.699630056857,142.590684963433,140.745157561691
80000,7.92250960531882,19.039350229863,29.5069528821291,39.7907426516291,49.6555618016018,59.4327507687024,68.1334669916672,76.5481309249414,85.4510470799355,93.5534438082015,101.44803485453,108.903103393287,115.000107230081,120.554315464831,127.742792340295,133.52682465709,137.989107047168,143.383622716238,147.766012831581,152.026663367623,155.944700881629,159.804657118201,163.921754443664,166.999363186522,170.133181003812,171.014852170636,171.726216618854,177.748904470106,176.668217645232,178.716519016823,182.236099233801,182.58234292493,185.31350256573,186.376087622932,186.848400693644,189.491812315375,187.751855625426,188.758776910543,188.645996683178,190.114909176097,187.911670936978,185.879715200511,187.274059345061,188.915212852544,189.039633567094,187.890240281506,190.582763987469,187.011042028953,186.353997594925,185.146395035567,187.018207522674,186.041607138342,185.393260743315,184.134680953673,183.045153016038,184.030757550583,182.460394716551,181.596928414521,180.757492031061,175.522725142105,181.804361678979,177.041107589408,177.107189810756,176.815244726136,171.171231958858,170.242408390884,173.741781756811,174.181264988526,171.406212135475,170.573654125639,170.898852755214,168.895676000954,168.227177941682,166.638348264665,165.474873781819,160.652508751174,162.988756527771,162.217563472484,160.798219097037,160.652049971089,159.356541311588,161.658677024522,158.127230301241,156.807014558874,156.59634865951,154.428548865676,153.496811992157,152.835360173177,151.015147528162,153.535869820586,152.162429397228,148.909274806707,152.803865359976,147.366441263207,147.461013950537,145.532510137274,144.667827748048,140.417108553591,143.72065932703,142.611714233607,140.766186831864
81000,7.96140423568023,19.0782448602244,29.5458475124905,39.8296372819905,49.6944564319632,59.4716453990638,68.1723616220286,76.5870255553028,85.489941710297,93.5923384385629,101.486929484892,108.941998023648,115.039001860442,120.593210095192,127.781686970657,133.565719287451,138.02800167753,143.422517346599,147.804907461942,152.065557997985,155.98359551199,159.843551748562,163.960649074026,167.038257816884,170.172075634173,171.053746800998,171.765111249215,177.787799100467,176.707112275593,178.755413647185,182.274993864162,182.621237555292,185.352397196092,186.414982253294,186.887295324006,189.530706945736,187.790750255788,188.797671540904,188.684891313539,190.153803806459,187.95056556734,185.918609830872,187.312953975422,188.954107482906,189.078528197455,187.929134911867,190.621658617831,187.049936659314,186.392892225287,185.185289665929,187.057102153035,186.080501768704,185.432155373677,184.173575584035,183.084047646399,184.069652180944,182.499289346912,181.635823044882,180.796386661422,175.561619772466,181.843256309341,177.080002219769,177.146084441117,176.854139356497,171.210126589219,170.281303021245,173.780676387172,174.220159618887,171.445106765836,170.612548756,170.937747385575,168.934570631315,168.266072572043,166.677242895027,165.51376841218,160.691403381535,163.027651158132,162.256458102845,160.837113727398,160.69094460145,159.39543594195,161.697571654884,158.166124931603,156.845909189235,156.635243289871,154.467443496037,153.535706622518,152.874254803538,151.054042158524,153.574764450947,152.20132402759,148.948169437068,152.842759990337,147.405335893568,147.499908580899,145.571404767636,144.70672237841,140.456003183952,143.759553957392,142.650608863968,140.805081462225
